GEO_ID,VARIABLE,VARIABLE_NAME,DATE,VALUE,UNIT
country/MLT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1986-01-01,1435079200.34957000000,USD
country/MLT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2009-01-01,8696304529.03584000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2011-01-01,1793326630174.52000000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1971-01-01,99605414680.04200000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,341862996303.06600000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2020-01-01,1647598402302.68000000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1976-01-01,207265662814.81500000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,1649265644244.09000000000,USD
country/BGR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2021-01-01,84061395658.22100000000,USD
country/BGR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2009-01-01,52023813557.81580000000,USD
country/SUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1969-01-01,259650000.00000000000,USD
country/SUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1981-01-01,889000000.00000000000,USD
country/SUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1985-01-01,873000000.00000000000,USD
country/SUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,883500000.00000000000,USD
country/SUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2005-01-01,1793410617.00935000000,USD
country/SLV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1999-01-01,11284197000.00000000000,USD
country/SLV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2007-01-01,17011750000.00000000000,USD
country/SLV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1970-01-01,1132920000.00000000000,USD
country/ITA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1963-01-01,57710743059.83410000000,USD
country/LTU,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2011-01-01,43535051482.38690000000,USD
country/LTU,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1996-01-01,8382519637.46224000000,USD
country/BDI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2008-01-01,1611835856.59275000000,USD
country/BWA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2011-01-01,15110642875.59650000000,USD
country/BWA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1978-01-01,590407375.16003000000,USD
country/GHA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1971-01-01,2417108577.52739000000,USD
country/GHA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,60405920071.10240000000,USD
country/GHA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,4057275042.82903000000,USD
country/GHA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1980-01-01,4445228215.76763000000,USD
country/GHA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2021-01-01,79156409409.85810000000,USD
country/ABW,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2001-01-01,1896648044.69274000000,USD
country/NER,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2001-01-01,2448714703.09612000000,USD
country/NER,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1965-01-01,673383510.24212000000,USD
country/USA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1962-01-01,605100000000.00000000000,USD
country/SGP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1985-01-01,19156532745.76910000000,USD
country/MMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1972-01-01,634525053.10396000000,USD
country/MMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1988-01-01,1392547742.82535000000,USD
country/MLT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1999-01-01,4155187257.85622000000,USD
country/MLT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2019-01-01,15881258056.20090000000,USD
country/MLT,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2003-01-01,5489359280.75566000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1979-01-01,243886024251.83400000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1986-01-01,379014731199.83100000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2012-01-01,1828366481521.60000000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1993-01-01,579059001030.92200000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1961-01-01,40935133543.15760000000,USD
country/BGR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1994-01-01,9697416974.16974000000,USD
country/BGR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2003-01-01,21144962058.28850000000,USD
country/BGR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1985-01-01,17155421052.63160000000,USD
country/SUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1962-01-01,116150000.00000000000,USD
country/SUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1980-01-01,795000000.00000000000,USD
country/SUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1961-01-01,107700000.00000000000,USD
country/SUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2006-01-01,2626380435.17877000000,USD
country/SUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1970-01-01,274900000.00000000000,USD
country/SUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1968-01-01,241350000.00000000000,USD
country/SUR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1988-01-01,1161000000.00000000000,USD
country/SLV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1972-01-01,1263720000.00000000000,USD
country/SLV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2005-01-01,14698000000.00000000000,USD
country/ITA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1971-01-01,124672365792.75900000000,USD
country/LTU,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2002-01-01,14259781159.01190000000,USD
country/LTU,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2012-01-01,42927454291.47800000000,USD
country/MNE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,4142983897.83334000000,USD
country/BDI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1962-01-01,213500005.79077000000,USD
country/BDI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1965-01-01,158994962.81198000000,USD
country/BDI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1979-01-01,782496666.66667000000,USD
country/BDI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2006-01-01,1273375078.44844000000,USD
country/BDI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1999-01-01,808077223.36575000000,USD
country/BDI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2005-01-01,1117113080.08074000000,USD
country/BWA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1968-01-01,66248426.99414000000,USD
country/BWA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1974-01-01,306044205.92212000000,USD
country/BWA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1964-01-01,41616368.31599000000,USD
country/BWA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1973-01-01,244124115.65318000000,USD
country/GHA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1986-01-01,5735921420.38769000000,USD
country/GHA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1974-01-01,2894409937.88820000000,USD
country/GHA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1970-01-01,2215028588.45646000000,USD
country/SXM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2011-01-01,936089385.47486000000,USD
country/BRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1988-01-01,307881930752.26800000000,USD
country/BRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1996-01-01,850426432991.74200000000,USD
country/BRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1980-01-01,237393489892.63700000000,USD
country/ASM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2020-01-01,716000000.00000000000,USD
country/ASM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2002-01-01,512000000.00000000000,USD
country/ASM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,638000000.00000000000,USD
country/ABW,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2015-01-01,2963128491.62011000000,USD
country/ABW,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2011-01-01,2637988826.81564000000,USD
country/NER,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1960-01-01,449526872.56556000000,USD
country/NER,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2012-01-01,9426912639.20382000000,USD
country/NER,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1979-01-01,2109277663.09748000000,USD
country/NER,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2009-01-01,7352131304.39631000000,USD
country/NER,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1996-01-01,2405686938.76483000000,USD
country/ABW,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2000-01-01,1873184357.54190000000,USD
country/NZL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2001-01-01,53872463497.17030000000,USD
country/MMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2007-01-01,15591182544.70920000000,USD
country/BGR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1997-01-01,11316126257.58390000000,USD
country/ITA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2000-01-01,1146676894209.73000000000,USD
country/ITA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2002-01-01,1276769338449.30000000000,USD
country/LTU,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2009-01-01,37388122046.14960000000,USD
country/BDI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,1082926304.46477000000,USD
country/BWA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1981-01-01,1073812403.80662000000,USD
country/BWA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1996-01-01,4847757703.86629000000,USD
country/BWA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1977-01-01,451624959.61005000000,USD
country/BWA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2004-01-01,8957467706.53540000000,USD
country/GHA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1998-01-01,7482072380.23810000000,USD
country/GHA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1994-01-01,5446370114.57708000000,USD
country/SXM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,1245251396.64804000000,USD
country/BRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1998-01-01,863711007338.68300000000,USD
country/BRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,2063514688761.67000000000,USD
country/ASM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2007-01-01,518000000.00000000000,USD
country/ASM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2015-01-01,673000000.00000000000,USD
country/ABW,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1995-01-01,1320670391.06145000000,USD
country/NER,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2008-01-01,7297600218.92394000000,USD
country/NER,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,12808661487.40350000000,USD
country/NZL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1987-01-01,40375812560.02950000000,USD
country/BDI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2002-01-01,825394519.71933000000,USD
country/GHA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,54783320576.88820000000,USD
country/GHA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2003-01-01,7632720680.28119000000,USD
country/NZL,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,201313497220.91700000000,USD
country/MUS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2004-01-01,6578840498.66931000000,USD
country/MUS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1979-01-01,1211139631.32812000000,USD
country/MUS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,14735695930.97270000000,USD
country/MUS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1993-01-01,3263363787.16599000000,USD
country/MUS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2006-01-01,7028810754.78164000000,USD
country/DEU,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2009-01-01,3411261212652.34000000000,USD
country/DEU,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2011-01-01,3749314991050.62000000000,USD
country/DEU,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2012-01-01,3527143188785.16000000000,USD
country/DEU,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,3690849152517.69000000000,USD
country/DEU,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2008-01-01,3745264093617.19000000000,USD
country/MUS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1991-01-01,2856889159.58616000000,USD
country/MUS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1978-01-01,1015369264.07070000000,USD
country/DEU,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1986-01-01,1046259374943.71000000000,USD
country/DEU,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1975-01-01,490636517211.22500000000,USD
country/ZWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1964-01-01,1217138000.00000000000,USD
country/ZWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2005-01-01,5755215200.00000000000,USD
country/ZWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1996-01-01,8553146600.00000000000,USD
country/ZWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1984-01-01,6352125900.00000000000,USD
country/ZWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1977-01-01,4364382100.00000000000,USD
country/KIR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2012-01-01,189629948.80539000000,USD
country/KIR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1973-01-01,31710657.72578000000,USD
country/KIR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1999-01-01,69034484.98339000000,USD
country/KIR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1976-01-01,41110417.18431000000,USD
country/KIR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2003-01-01,90231027.77554000000,USD
country/KAZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1997-01-01,22165932062.96600000000,USD
country/KAZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,179339977517.06200000000,USD
country/KAZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,236634603927.58300000000,USD
country/KAZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2011-01-01,192626464179.14700000000,USD
country/FRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,2855964488590.14000000000,USD
country/FRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1960-01-01,62225478000.88220000000,USD
country/FRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1969-01-01,141903068680.30900000000,USD
country/FRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1989-01-01,1025211803413.53000000000,USD
country/FRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1991-01-01,1269276828275.78000000000,USD
country/FRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,2790956878746.61000000000,USD
country/FRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1968-01-01,129785441507.45600000000,USD
country/FRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2012-01-01,2683671716967.19000000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1962-01-01,5213047711.42704000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2006-01-01,273546728473.07300000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1989-01-01,79169043222.82840000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2021-01-01,214873879833.64800000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1965-01-01,7689154053.35866000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1977-01-01,36176234967.62260000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1985-01-01,47820851221.31750000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2019-01-01,205257014892.49800000000,USD
country/EGY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2007-01-01,130437828371.27800000000,USD
country/EGY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1987-01-01,40455616653.57420000000,USD
country/EGY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1992-01-01,41855986519.42350000000,USD
country/EGY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1993-01-01,46578631452.58100000000,USD
country/EGY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1972-01-01,9299638055.84281000000,USD
country/SYC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1967-01-01,16632032.81390000000,USD
country/SYC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1961-01-01,11592024.36500000000,USD
country/SYC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2004-01-01,893012218.18182000000,USD
country/SYC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1999-01-01,662838614.88067000000,USD
country/SYC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2002-01-01,742134792.36744000000,USD
country/SYC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2015-01-01,1391427967.33495000000,USD
country/SYC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1981-01-01,163750728.23727000000,USD
country/SYC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1991-01-01,398307144.75900000000,USD
country/MDV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1992-01-01,284875818.02413000000,USD
country/MDV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2006-01-01,1575200390.62500000000,USD
country/MDV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,5300949822.99805000000,USD
country/MDV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2021-01-01,5405557161.73799000000,USD
country/CIV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1981-01-01,8432589956.34896000000,USD
country/CIV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1971-01-01,1584128511.27902000000,USD
country/CIV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2016-01-01,48407761031.67580000000,USD
country/CIV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1997-01-01,18047558026.60490000000,USD
country/CIV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1975-01-01,3893839184.06847000000,USD
country/CIV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1968-01-01,1281281277.98148000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1975-01-01,378660015.66305000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1998-01-01,967338390.36002000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,658679332.63876000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1973-01-01,271183081.97830000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1991-01-01,1377374987.52052000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,1691544110.69150000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1981-01-01,694803624.04876000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1997-01-01,937741512.44757000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1979-01-01,178280594413.04300000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1996-01-01,863749314718.53800000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,9570470577244.86000000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2020-01-01,14687743556969.60000000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2003-01-01,1660280610709.71000000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1969-01-01,79705618130.48600000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1982-01-01,205089699858.77900000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2008-01-01,4594336785737.67000000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2004-01-01,1955346808095.44000000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1976-01-01,153939238114.51800000000,USD
country/BTN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2008-01-01,1227809261.04208000000,USD
country/BTN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1980-01-01,128669205.78159000000,USD
country/BTN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2002-01-01,520846131.72755000000,USD
country/BTN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1984-01-01,160423489.26582000000,USD
country/BTN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1985-01-01,163288815.32637000000,USD
country/BTN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1987-01-01,242742766.35420000000,USD
country/VIR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2004-01-01,3797000000.00000000000,USD
country/NLD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1998-01-01,438008220395.46800000000,USD
country/NLD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,847380859016.68800000000,USD
country/NLD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1992-01-01,362962872180.45100000000,USD
country/NLD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1994-01-01,379130260322.07300000000,USD
country/NLD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2007-01-01,848558887541.17900000000,USD
country/MCO,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1972-01-01,402460333.23764000000,USD
country/MCO,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2007-01-01,5875376401.92159000000,USD
country/CIV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1982-01-01,7567110855.85391000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1965-01-01,150574795.28224000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,2072349974.15272000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1975-01-01,163429496442.80500000000,USD
country/NLD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2011-01-01,905270626332.69300000000,USD
country/UGA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2019-01-01,35348155092.29200000000,USD
country/UGA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1984-01-01,3615647477.06862000000,USD
country/UGA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,2240333333.33333000000,USD
country/UGA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1966-01-01,925381491.44477000000,USD
country/UGA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1976-01-01,2447300000.00000000000,USD
country/UGA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2006-01-01,9977647685.28515000000,USD
country/SSD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2015-01-01,11997800760.22420000000,USD
